date_time,sentiment_1,sentiment_2,s1_no_0,s2_no_0,s1_scaled,s2_scaled
2018-01-01,0.1592196078431373,0.05614379084967321,0.25375625000000007,0.20452380952380955,0.5458136893229394,0.017779233707319514
2018-01-02,0.12910632183908022,0.010885807997876964,0.16397445255474422,0.06531484798726178,0.4476747784542682,-0.13633986088107589
2018-01-03,-0.1397482758620688,-0.054145768025078346,-0.20468181818181796,-0.08723484848484844,-0.4285197822081165,-0.3577948835040403
2018-01-04,-0.06292776025236589,0.012495970293288906,-0.08635541125541121,0.027508490159531825,-0.1781624570961947,-0.13085670101683966
2018-01-05,0.05009096385542168,0.026262810984196527,0.08940967741935484,0.06920042259327974,0.19016448305277406,-0.08397584400707672
2018-01-06,0.2227268041237114,0.06541906175153595,0.30863571428571435,0.09915076546717166,0.7527830341649066,0.04936474113345171
2018-01-07,0.06362297297297297,0.028566456066456067,0.1001723404255319,0.07829324995991663,0.23426517125008645,-0.0761311352516409
2018-01-08,0.1346366972477064,0.07404208864529967,0.19567199999999998,0.12045653227369647,0.46569821897896996,0.07872913198202669
2018-01-09,0.21563606557377044,0.05881656879095405,0.3812695652173912,0.17084812839277128,0.7296743850971178,0.026880967598000183
2018-01-10,-0.09284871794871795,0.005837927504594171,-0.17808688524590166,0.022767917267917267,-0.2756745718508569,-0.15352964094181693
2018-01-11,0.11180074074074076,0.032477553310886635,0.26479122807017547,0.07187655240933927,0.3912760552889622,-0.06281249557358279
2018-01-12,0.03957727272727273,0.01576154196182605,0.06332363636363636,0.044742441698086846,0.1559004642941724,-0.11973629932954957
2018-01-13,0.07712499999999999,0.046140365710678206,0.13340540540540538,0.13422651843106387,0.2782681481013431,-0.016285890897400124
2018-01-14,-0.20426363636363665,-0.012290285472103656,-0.27046018518518555,-0.04506438006438007,-0.6387747245970188,-0.21526247997760223
2018-01-15,0.014424770642201837,0.049583316785151654,0.031446,0.12010181176847845,0.07392870073710744,-0.004561450945058526
2018-01-16,0.03749878787878788,0.06790755498710052,0.06725326086956522,0.14365059708809724,0.14912670206643489,0.0578389218235294
2018-01-17,-0.0010034782608695735,0.06464950749733359,-0.001424691358024703,0.11616708378427128,0.023648185227966124,0.046744142568935526
2018-01-18,0.05601129032258067,0.052435086269763696,0.10366268656716422,0.13003901394901396,0.20945877034495708,0.005149811096435197
2018-01-19,0.15799746835443038,0.08766144720258644,0.29027441860465114,0.1648870078334364,0.5418307484265147,0.1251077612858832
2018-01-20,0.1267746031746032,0.05764382773311346,0.2576387096774194,0.165070961235734,0.44007572964394914,0.022887378431357602
2018-01-21,0.1097531914893617,0.00957868963188112,0.18422857142857144,0.02501102292768959,0.38460311187610347,-0.1407910512875689
2018-01-22,0.06652417582417583,0.03399467199467199,0.19528064516129034,0.0909857397504456,0.24372016357433074,-0.057646181407664185
2018-01-23,0.1453049122807019,0.06891402116402114,0.19172175925925944,0.13452394542291798,0.5004658296644962,0.06126628747587845
2018-01-24,0.0017507692307691738,0.044112794612794624,0.0022313725490195353,0.09887350516660864,0.032624251441921645,-0.023190472191769812
2018-01-25,0.03258291139240509,0.057263931128646355,0.05362604166666671,0.1391954018204019,0.13310590764786762,0.02159369901773009
2018-01-26,0.026094915254237298,0.02065401288918239,0.03665714285714287,0.0696335291692435,0.1119615903311142,-0.10307574262525801
2018-01-27,0.03975806451612901,-0.03828018084066471,0.050824742268041206,-0.056508838383838376,0.15648966300367104,-0.3037670683452825
2018-01-28,0.16450750000000003,0.04127056277056278,0.2230610169491526,0.08465756465756466,0.5630468792509858,-0.03286925526015161
2018-01-29,0.1328591463414635,0.2018972917326576,0.21788900000000017,0.34135212210469945,0.4599051975887173,0.5141203468924577
2018-01-30,0.13370652173913045,0.0668366506681724,0.20849152542372884,0.19215537067099567,0.46266678589936316,0.05419212199675691
2018-01-31,0.024651428571428564,0.049099180581323426,0.04930285714285713,0.1272941718775052,0.10725728104765724,-0.006210102269970763
2018-02-01,0.09101924882629094,0.1211162175070626,0.1457676691729321,0.30350299210593334,0.3235493720423902,0.239032832269995
2018-02-02,0.0884478571428572,0.009655341682127378,0.13607362637362647,0.016896847943722912,0.31516923115723583,-0.14053002452857744
2018-02-03,-0.17435221238938065,-0.08074314574314571,-0.20522708333333348,-0.12672188151354813,-0.541293680151419,-0.44836815951056064
2018-02-04,0.11960210526315783,0.04562998405103668,0.16466956521739123,0.20642135642135642,0.41670062759954807,-0.018023917082439278
2018-02-05,0.10566084337349395,0.06356262713190426,0.17366039603960393,0.16748247783962075,0.3712661885349373,0.043042938774802586
2018-02-06,0.04596887417218543,0.008302872624064673,0.09916142857142857,0.022795159386068464,0.1767306322282148,-0.14513564973662116
2018-02-07,0.09501074074074056,0.06822940917107574,0.15933478260869535,0.16159596908938992,0.33655760598844375,0.05893494670793892
2018-02-08,0.015269129287598954,0.040139059269666134,0.02333467741935485,0.07606351731601732,0.07668045748097975,-0.036722416273819475
2018-02-09,0.050118181818181805,0.02734011288935532,0.07938719999999998,0.07624425848017398,0.19025318613290232,-0.08030725818509865
2018-02-10,0.020555118110236217,0.049817943211643984,0.047463636363636354,0.09885748106060603,0.09390744446100244,-0.00376246676284428
2018-02-11,0.12192289156626508,0.006436394930370833,0.20239200000000004,0.021368831168831166,0.42426404794879824,-0.15149165223818015
2018-02-12,0.29858372093023244,0.09499965043569698,0.4327786516853931,0.23122556426801721,1.0,0.15009688291545548
2018-02-13,0.19681538461538464,0.048468645937395936,0.27291733333333335,0.09510828636772033,0.6683379659891575,-0.008357290949301488
2018-02-14,0.09070260869565216,0.09002468003011478,0.16047384615384616,0.17254730339105334,0.32251744488724626,0.13315538693621165
2018-02-15,0.12131020408163264,0.04572075529345937,0.28305714285714284,0.12109821672321672,0.42226730530050033,-0.017714809587687258
2018-02-16,-0.011795161290322563,0.027937962575059348,-0.02119710144927533,0.08056528742575254,-0.011521806476285333,-0.078271373100198
2018-02-17,0.14608975903614457,0.13664982440584847,0.27874597701149423,0.31949113875170204,0.5030236377286037,0.2919301396637538
2018-02-18,0.07262649572649571,0.025601697685031025,0.18079361702127655,0.10328960790167689,0.263607565729818,-0.08622716359021829
2018-02-19,0.22171904761904754,0.035378387045053715,0.32484418604651155,0.09286826599326599,0.7494987653615881,-0.05293415278209533
2018-02-20,0.09498125000000002,0.0302764531475469,0.12490684931506851,0.1162615800865801,0.3364614959466304,-0.07030800339113515
2018-02-21,0.20965315789473685,0.08817432311840205,0.31120390625,0.1861457932499599,0.7101761462344092,0.12685428127641252
2018-02-22,-0.009338842975206636,0.08068785553289691,-0.012555555555555589,0.17434340213358082,-0.003516688597095089,0.10136026821529726
2018-02-23,0.19209583333333327,0.036216968795093785,0.2794121212121211,0.09149550011392114,0.6529569935324498,-0.0500784917050706
2018-02-24,0.011515533980582544,0.1435009071295479,0.01670563380281693,0.23839666829586184,0.06444752630160874,0.3152604473750894
2018-02-25,0.23467464788732398,0.1066900595492145,0.3267039215686275,0.24435465251594288,0.791720942636005,0.18990677178839133
2018-02-26,0.17196017699115038,0.117402578247711,0.27759285714285703,0.2822657732338583,0.5873350822345115,0.22638660536780614
2018-02-27,0.08391730769230772,0.10306908369408373,0.1818208333333334,0.19850342044786495,0.30040421386042937,0.17757609584672046
2018-02-28,0.09821864406779658,0.060850392545307774,0.21462592592592586,0.15277332596481527,0.3470121322280195,0.03380684135158321
2018-03-01,0.04359647058823528,0.047594378660555124,0.07266078431372547,0.11237561628186626,0.16899899165473395,-0.011334473595205036
2018-03-02,0.13802625000000002,0.05697585227272728,0.20076545454545458,0.11994916267942585,0.47674473895680247,0.020612690814388407
2018-03-03,0.058553191489361715,0.07658699456571796,0.15288888888888894,0.12412374981340497,0.2177428019185983,0.0873954173874521
2018-03-04,0.10907818181818181,0.024260964624600985,0.17140857142857144,0.053374122174122164,0.38240326181834194,-0.09079282366470402
2018-03-05,0.09958554216867468,0.06719367730662912,0.165312,0.1467651372750057,0.35146684005600476,0.055407921261233034
2018-03-06,0.21265263157894745,0.12542215386952238,0.2845352112676058,0.21663826577462958,0.7199514022628616,0.25369603579169614
2018-03-07,0.1179284210526316,0.037611130097972206,0.18069677419354843,0.07940127465127465,0.41124610677651313,-0.04533088997448945
2018-03-08,0.026216216216216216,0.006636373386373374,0.041101694915254235,0.011474103518496022,0.11235690900521471,-0.15081065638652624
2018-03-09,0.0866712328767123,0.030733814004361967,0.18980999999999995,0.07826401473203803,0.3093792296781936,-0.06875053138927122
2018-03-10,0.09229560439560433,0.0396551860837575,0.12351323529411756,0.08201413485504393,0.3277090026266016,-0.03837017193168968
2018-03-11,0.12815593220338983,0.08419674448276145,0.18002857142857143,0.15053357346917953,0.4445774677278678,0.11330924945326432
2018-03-12,0.0837496688741722,0.019323270548436106,0.13745869565217395,0.05210381880024736,0.2998578805566207,-0.10760738084161126
2018-03-13,0.025914383561643835,0.03109581381327959,0.037834999999999994,0.056749860209235246,0.11137323927284666,-0.06751779675825038
2018-03-14,0.04441586538461542,0.05449342150904652,0.06118211920529806,0.13493609135573423,0.1716693914535925,0.012159154939188177
2018-03-15,0.07840506329113925,0.05260255508673229,0.13178723404255321,0.1259273288439955,0.2824398621154978,0.005720100376174181
2018-03-16,0.03980641025641024,-0.02701835201835202,0.06336530612244895,-0.0602123273551845,0.1566472213085236,-0.26541664368786894
2018-03-17,0.14583366336633657,0.042006932836140765,0.3592487804878048,0.19285000983864622,0.5021890243918277,-0.030361660342355296
2018-03-18,0.17388064516129037,0.05158658881441138,0.2994611111111112,0.1332653544372294,0.5935938696199232,0.0022603836111740883
2018-03-19,0.023767052023121397,0.02992378366655823,0.03237559055118112,0.06313188505261676,0.10437510634121813,-0.07150896502649835
2018-03-20,0.14617093023255814,0.08390717809322458,0.23279074074074074,0.21223580341227394,0.5032881738808145,0.11232317568314532
2018-03-21,0.037407758620689624,0.04144187487560337,0.066248854961832,0.09070297142584889,0.14883003858554666,-0.03228587825443424
2018-03-22,0.12593333333333326,0.07642687766163375,0.18011395348837198,0.17736803683737645,0.4373340392831639,0.08685016391544992
2018-03-23,0.055971641791044795,0.05379144590898324,0.08928809523809526,0.16381940345008533,0.2093295561601634,0.009768685079778516
2018-03-24,-0.12637523809523815,-0.03398824984539269,-0.2369535714285715,-0.07593119646311132,-0.38493718012126515,-0.28915155794586267
2018-03-25,0.050961538461538454,-0.050067501942501966,0.0646341463414634,-0.10013500388500393,0.19300167736171506,-0.3439069760779521
2018-03-26,0.06297887323943661,0.05026091523890819,0.12595774647887323,0.12305258558491315,0.2321660563832618,-0.002253993705317453
2018-03-27,-0.07236830357142854,0.008990254448640935,-0.11919485294117642,0.02262715726399516,-0.2089290974162347,-0.14279487673338936
2018-03-28,-0.10455695931477534,-0.016095445121141038,-0.13525789473684233,-0.032259969405892125,-0.3138316184015916,-0.22822036548024038
2018-03-29,-0.11837487437185935,-0.004186754932672027,-0.14631428571428579,-0.008589321975275602,-0.35886407131939474,-0.1876671540039205
2018-03-30,0.051817435897435926,-0.0030933264266597604,0.07956220472440949,-0.004604569871745445,0.19579103891338862,-0.18394365152490838
2018-03-31,-0.31510326086956464,0.019435097284961417,-0.366955696202531,0.051826926093230447,-1.0,-0.10722657210251005
2018-04-01,-0.103789010989011,0.022058140272425992,-0.1349257142857143,0.040145815295815304,-0.31132888215806853,-0.09829420294195133
2018-04-02,-0.08219911699779302,0.005556681658857635,-0.10314736842105329,0.014894537227588808,-0.24096762428064056,-0.15448738038070448
2018-04-03,0.038887337057728115,0.051092883812855865,0.053959948320413426,0.13383843223172487,0.15365197055059907,0.0005791472184107638
2018-04-04,0.026543288590604012,0.08149842343214818,0.0336591489361702,0.13344247353175911,0.11342283474288824,0.10412053243529368
2018-04-05,-0.01674019138755981,0.01829747766094314,-0.023017763157894736,0.03824172831137116,-0.027637612233593907,-0.11110056063208787
2018-04-06,-0.11102071428571424,-0.05000288600288598,-0.16712795698924723,-0.10145513102034837,-0.3348969339863618,-0.34368693644113923
2018-04-07,0.018689320388349525,0.05597960009246417,0.04375000000000002,0.15583510296010297,0.08782682754318955,0.017220107355539666
2018-04-08,0.20904818181818194,0.3445787230446322,0.28389259259259275,0.5338543596466133,0.7082045349912289,0.9999999999999999
2018-04-09,-0.037780813953488375,-0.003319543021577906,-0.07829277108433735,-0.007227359490017719,-0.09620879979315873,-0.18471399732012028
2018-04-10,-0.06846196078431363,0.018215661517132106,-0.12123472222222204,0.05806242108585859,-0.1961983636611906,-0.1113791729168678
2018-04-11,-0.07094545454545452,0.025214416896235083,-0.10179130434782606,0.054030893349075175,-0.2042920460588761,-0.08754598870701956
2018-04-12,-0.10143700787401573,0.013651802047471346,-0.13280927835051545,0.03181245614731855,-0.3036637265176559,-0.1269206938811605
2018-04-13,0.2276214876033055,0.0521923857822618,0.29456898395721887,0.09425789074109966,0.7687347607771907,0.004323331942195335
2018-04-14,0.0317909090909091,0.001364271776203603,0.06660952380952383,0.0018190290349381372,0.13052477972765905,-0.16876398694918385
2018-04-15,0.03995714285714286,0.02093183106575966,0.04935882352941176,0.03196861471861475,0.157138457411628,-0.10212967558611272
2018-04-16,-0.0806582781456954,-0.0005392799805051447,-0.10972432432432437,-0.0010053244081021833,-0.23594604520924262,-0.17524623946597842
2018-04-17,0.02069239999999999,-0.011550394660894657,0.04275289256198345,-0.02724149684173268,0.09435484482579805,-0.21274289570246524
2018-04-18,-0.0004016501650165146,0.030874412990749632,-0.0006508021390374541,0.08427880302880304,0.025609537232168793,-0.06827174318182787
2018-04-19,0.03656445783132531,0.031752181887724065,0.061935714285714295,0.06507237275755796,0.14608172938436037,-0.06528263630752128
2018-04-20,-0.06880697674418608,0.00861667778818941,-0.09343263157894742,0.014250659418928637,-0.197322767372218,-0.1440670345504243
2018-04-21,0.012263366336633674,0.07000697926935551,0.014075000000000011,0.14730635221260222,0.06688470479236935,0.06498818807778511
2018-04-22,0.10759180327868856,0.08125670640834576,0.1526302325581396,0.17702353896103898,0.3775591683844742,0.1032974023153097
2018-04-23,0.29490844155844126,0.05678760002623641,0.3816462184873946,0.16194982229704458,0.988022299703955,0.019971626764353045
2018-04-24,0.12698433734939757,0.10134858698864725,0.18171896551724134,0.15294423127377677,0.4407592513122083,0.17171720913158572
2018-04-25,0.14259758064516126,0.11717111869185602,0.17507029702970292,0.19117393049723877,0.49164266177652605,0.22559840547610932
2018-04-26,0.014464545454545457,0.02127303882985701,0.02014050632911393,0.06157984924432293,0.07405832646984489,-0.10096774506345957
2018-04-27,0.04088283582089551,0.014100487820637074,0.05533636363636362,0.029068697968697967,0.16015528192055864,-0.12539276354141377
2018-04-28,-0.11816435643564357,-0.24273309542492694,-0.14918250000000002,-0.3659110841480242,-0.35817799538016465,-1.0
2018-04-29,-0.02845591397849462,-0.032608411301959676,-0.038353623188405794,-0.06188943369555613,-0.06581904002460033,-0.28445273016804384
2018-04-30,-0.0011982142857143063,0.06381888614031474,-0.0023137931034483156,0.11912858746192084,0.023013542386843378,0.043915589385097625
2018-05-01,0.016371250000000007,0.0787394593253968,0.024946666666666676,0.11665105085243972,0.08027225833414042,0.09472530482369618
2018-05-02,0.06420354330708661,0.07070858350498399,0.11018716216216214,0.13922465279275917,0.23615724441224142,0.0673773933127717
2018-05-03,0.003286915887850471,0.04612435624906422,0.004186904761904767,0.08248422482423183,0.037630538694671076,-0.01634040865478395
2018-05-04,0.0348570987654321,0.036977779336575624,0.04446338582677166,0.06925318211011851,0.14051746252999128,-0.0474876685084103
2018-05-05,-0.051092499999999964,0.0061753096440596445,-0.06386562499999995,0.015766748027386326,-0.13959145721069624,-0.15238073799501556
2018-05-06,0.0967892156862745,0.011085519056107294,0.14518382352941175,0.02261445887445888,0.34235363881390174,-0.13565977561137793
2018-05-07,0.09388468899521529,0.062342046576496356,0.14643208955223877,0.11136314302980972,0.33288781412737856,0.038886439562549224
2018-05-08,0.1128872483221476,0.053456956567455145,0.1462626086956521,0.09713520156769288,0.3948169730976482,0.008629633111099516
2018-05-09,-0.07958973384030416,0.030944826227145606,-0.10845647668393778,0.10047517651529993,-0.23246366954516234,-0.06803196174313841
2018-05-10,-0.009728901734104062,0.03533406347299825,-0.013252755905511832,0.06434518927188103,-0.0047878863590338425,-0.05308508988453936
2018-05-11,-0.03689585253456228,-0.010733985676381987,-0.06019849624060162,-0.024779520125264798,-0.09332471899897042,-0.2099627405656587
2018-05-12,0.24628859649122825,0.19297092953342954,0.32647558139534905,0.2557986740326857,0.8295706899773722,0.4837229943498552
2018-05-13,0.05422800000000001,0.05185815007215008,0.06778500000000003,0.09821619331846607,0.20364704425179248,0.003185143676266433
2018-05-14,0.11514640883977895,0.08122195016462982,0.19208755760368654,0.1781960361187636,0.4021795556018616,0.10317904527694294
2018-05-15,-0.023681840193704604,0.04802464050163801,-0.03505591397849463,0.10779443764769836,-0.05026037925331005,-0.009869283120393618
2018-05-16,0.10578585858585858,0.07256326726023696,0.15867878787878786,0.13814929728391265,0.37167361191549525,0.07369323337226846
2018-05-17,0.039654026845637645,0.0766602732052756,0.05205682819383268,0.1620195845047669,0.15615060523129903,0.08764495651557175
2018-05-18,0.09125928143712575,0.07022518882046257,0.1249204918032787,0.12476177162784308,0.32433163602371456,0.0657312671177257
2018-05-19,0.11926560000000004,0.10972251082251086,0.16030322580645165,0.19877266453353415,0.41560396016765666,0.2002333178510891
2018-05-20,-0.0743454545454546,0.03811891233766234,-0.09621176470588243,0.10482700892857144,-0.21537261351699197,-0.04360171571399751
2018-05-21,0.015108018867924528,0.06924850187716601,0.02965648148148148,0.13049495464852617,0.07615540016527157,0.062405310061926456
2018-05-22,-0.008255048859934874,0.0016409999247947193,-0.011364573991031418,0.0032927253392939794,1.5386051427691144e-05,-0.16782163183257057
2018-05-23,-0.01330155642023346,0.05131738451777365,-0.019760115606936413,0.0955693320367234,-0.016431133786742533,0.0013436498143326314
2018-05-24,0.0256954802259887,0.0336466173724043,0.03887264957264957,0.0654445195045666,0.11065983539710159,-0.05883142785196242
2018-05-25,0.04505940594059406,0.04623916167126918,0.06409859154929577,0.09157167311368994,0.17376668396610853,-0.01594945646007373
2018-05-26,0.1667695238095239,0.23204164948807826,0.206009411764706,0.3337585369349071,0.5704187931960719,0.6167723174724881
2018-05-27,0.12255353535353537,0.08339899718687599,0.15554871794871797,0.16513001443001446,0.4263193100155306,0.11059264382470996
2018-05-28,0.17675760869565219,0.10934829663090534,0.23567681159420292,0.20120086580086582,0.6029698662425805,0.19895898901983672
2018-05-29,0.028273684210526322,0.07747270638718008,0.040290000000000006,0.12988071364909604,0.11906217750635203,0.09041157266854327
2018-05-30,0.06888740458015268,0.04257219672316455,0.09255641025641026,0.10424220132214122,0.25142190347126014,-0.02843674117932271
2018-05-31,0.11510917030567677,0.04388310349281967,0.16372670807453404,0.10150738080662328,0.40205819557563793,-0.023972649947271107
2018-06-01,-0.013263265306122445,0.011339672232529371,-0.017953038674033143,0.022049362674362666,-0.016306343412344444,-0.13479429608779417
2018-06-02,0.11115701754385961,0.06514104073314597,0.1348074468085106,0.18112386935557662,0.3891781675514929,0.04841798334773423
2018-06-03,0.18561121495327104,0.07582702863076694,0.2392819277108434,0.14234196602617652,0.6318236842970334,0.08480747036833242
2018-06-04,-0.0036149532710280327,0.03260889862992671,-0.005157333333333326,0.0549472780063332,0.015137413164659103,-0.06236521930598668
2018-06-05,0.04452780748663103,0.010694911891435952,0.07930190476190478,0.028168289066176383,0.17203420969264757,-0.1369899281892341
2018-06-06,0.1519913793103448,0.08107720752325127,0.2327524752475247,0.1694586679765252,0.5222569617169737,0.1026861464902108
2018-06-07,-0.030711585365853694,0.07387627315942866,-0.040948780487804926,0.15532959997623463,-0.07317025148665132,0.07816447286686329
2018-06-08,0.10010909090909091,0.05086580799525464,0.17467310344827586,0.10635578035371425,0.3531730803900617,-0.0001941245273986425
2018-06-09,0.00032352941176462064,-0.03035140050969882,0.000376712328767024,-0.05489083070902978,0.02797289053210146,-0.2767668273093469
2018-06-10,0.11281192660550458,0.04137452506718562,0.1556518987341772,0.0764376819037836,0.3945715003440235,-0.03251522766066023
2018-06-11,0.0937484848484848,0.13152602048624784,0.19038153846153835,0.21566999632527595,0.33244392611681317,0.27448181406066124
2018-06-12,0.06110103305785136,0.043476505387404156,0.0821469444444446,0.11374393841893844,0.22604619320455138,-0.025357257212539647
2018-06-13,0.06736653696498053,0.05367855739159246,0.08744040404040401,0.1169100783867734,0.24646541046985476,0.009384260609367034
2018-06-14,0.07642262773722629,0.04401011549277974,0.09649677419354839,0.10485888386975346,0.27597912361946864,-0.023540130130826592
2018-06-15,0.0858950920245399,0.05652385673858065,0.1308495327102804,0.11100468251070658,0.3068497940695184,0.01907348959305269
2018-06-16,-0.013542857142857136,0.039885907926582524,-0.0164076923076923,0.12358092783809996,-0.017217530532249496,-0.03758448420816918
2018-06-17,0.08008,0.05416396923783288,0.10875061728395062,0.11682424737571798,0.28789846481861714,0.011037255938169788
2018-06-18,-0.02854022140221401,0.05462088265363175,-0.038671999999999984,0.1080456875849212,-0.06609379711158345,0.012593204248522255
2018-06-19,-0.1351710247349825,0.04590487643491179,-0.1893732673267329,0.09993138485446182,-0.41360256459446487,-0.01708781338000931
2018-06-20,-0.00963307392996111,0.040946455943537685,-0.014824550898203627,0.08917999302956936,-0.004475584462513532,-0.03397295117374538
2018-06-21,-0.03501593406593407,0.01952964198499913,-0.04864809160305344,0.038634726535541765,-0.08719808270267858,-0.10690461467865271
2018-06-22,-0.004164534883720949,0.07027033065986557,-0.0055960937500000255,0.14388686754162952,0.013346331949016806,0.06588499070367579
2018-06-23,0.1474150793650793,-0.005852616299044869,0.1914876288659793,-0.010534709338280764,0.5073428439957723,-0.1933399884812304
2018-06-24,0.07018538461538461,0.056581432456432434,0.09310306122448977,0.10660269883095966,0.2556520079829292,0.019269554838263703
2018-06-25,0.08406777777777778,0.06271191077441077,0.1129268656716418,0.09901880648591174,0.3008945944288057,0.04014595515982844
2018-06-26,-0.054099999999999974,0.015328548122362553,-0.0667080508474576,0.025489185734900017,-0.14939287092548528,-0.12121079320434272
2018-06-27,0.026368401486988855,0.012098647119093184,0.03494137931034484,0.018283910533910486,0.11285287934607582,-0.13220972393141706
2018-06-28,0.05789347079037796,0.10665259492321348,0.07019583333333328,0.18149652118511767,0.21559277847489103,0.18977919177102115
2018-06-29,0.05894046052631573,0.07577078052612592,0.07343401639344255,0.15055109333295608,0.2190049080034243,0.08461592610556717
2018-06-30,0.09314909090909092,0.06364286534172899,0.14637714285714287,0.12070198599293427,0.3304905070052133,0.043316177648264426
2018-07-01,0.1711497991967871,0.05305001390844764,0.2291198924731182,0.11587239880003036,0.5846940687589229,0.007243852521606392
2018-07-02,0.10295745007680487,0.051303766092854315,0.16590420792079202,0.09969776634760645,0.36245585565559,0.0012972743643891171
2018-07-03,0.009336000000000007,0.05248538514395655,0.012777372262773734,0.09197205340646593,0.05734444591952052,0.005321096170602196
2018-07-04,0.1003,0.08928914581353602,0.140591452991453,0.1574561281012893,0.3537952512901163,0.13065063837353008
